DeltaTime,Light,RaiseTemp,LowerTemp,LowerHumid,RaiseSMoist,LowerSMoist,Fan,LED,Wpump,PrevLight,PrevTemp,PrevHumid,PrevSMoist,CurLight,CurTemp,CurHumid,CurSMoist,CurUnixTime,
1090.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750743.75,
1100.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750753.75,
1110.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750763.75,
1120.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750773.75,
1130.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750783.75,
1140.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750793.75,
1150.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750803.75,
1160.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750813.75,
1170.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750823.75,
1180.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750833.75,
1190.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750843.75,
1200.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750853.75,
1210.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750863.75,
1220.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750873.75,
1230.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750883.75,
1240.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750893.75,
1250.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750903.75,
1260.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750913.75,
1270.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750923.75,
1280.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946750933.75,
1290.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946750943.75,
1300.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946750953.75,
1310.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946750963.75,
1320.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946750973.75,
1330.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946750983.75,
1340.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946750993.75,
1350.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751003.75,
1360.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751013.75,
1370.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751023.75,
1380.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751033.75,
1390.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751043.75,
1400.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751053.75,
1410.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751063.75,
1420.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751073.75,
1430.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751083.75,
1440.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751093.75,
1450.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751103.75,
1460.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751113.75,
1470.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751123.75,
1480.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751133.75,
1490.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751143.75,
1500.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751153.75,
1510.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751163.75,
1520.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751173.75,
1530.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751183.75,
1540.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751193.75,
1550.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751203.75,
1560.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751213.75,
1570.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751223.75,
1580.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751233.75,
1590.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751243.75,
1600.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751253.75,
1610.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751263.75,
1620.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751273.75,
1630.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751283.75,
1640.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751293.75,
1650.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751303.75,
1660.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751313.75,
1670.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751323.75,
1680.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751333.75,
1690.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751343.75,
1700.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751353.75,
1710.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751363.75,
1720.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751373.75,
1730.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751383.75,
1740.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,77.0,549.0,946751393.75,
0.0,1,0,1,0,0,0,255,0,0,1000.0,23.0,77.0,549.0,1000.0,23.0,77.0,549.0,946751403.75,
10.0,1,0,1,0,0,0,255,0,0,1000.0,23.0,77.0,549.0,1000.0,23.0,77.0,549.0,946751413.75,
20.0,1,0,1,0,0,0,255,0,0,1000.0,23.0,77.0,549.0,1000.0,23.0,77.0,549.0,946751423.75,
30.0,1,0,1,0,0,0,255,0,0,1000.0,23.0,77.0,549.0,1000.0,23.0,77.0,549.0,946751433.75,
40.0,1,0,1,0,0,0,255,0,0,1000.0,23.0,77.0,549.0,1000.0,23.0,77.0,549.0,946751443.75,

